id_achat,id_client,date_achat,montant,produit
2420,158,2025-11-20 04:54:58,325.89,Mouse
2421,158,2025-04-10 20:38:57,293.57,Keyboard
2422,158,2025-04-26 02:49:32,248.21,Speaker
2423,158,2025-12-10 21:42:17,422.53,Webcam
2424,158,2025-11-26 13:00:43,234.42,Charger
2425,159,2025-11-13 14:39:31,450.16,Monitor
2426,159,2025-09-20 11:30:55,94.15,Monitor
2427,159,2025-08-19 01:01:38,121.12,Keyboard
2428,159,2025-06-12 14:36:26,485.65,Laptop
2429,159,2025-01-21 01:35:09,82.69,Monitor
2430,160,2025-04-13 04:01:25,478.54,Charger
2431,160,2025-04-10 11:01:31,462.82,Speaker
2432,160,2025-11-15 08:27:05,149.77,Tablet
2433,160,2025-04-16 17:30:49,421.27,Tablet
2434,160,2025-01-20 07:45:46,89.01,Phone
2435,160,2025-02-05 22:27:34,30.16,Keyboard
2436,160,2025-02-16 06:44:06,291.52,Webcam
2437,160,2025-11-08 16:48:55,137.6,Tablet
2438,160,2025-08-02 20:54:21,110.53,Laptop
2439,160,2025-12-13 19:36:56,336.12,Keyboard
2440,160,2025-12-28 13:43:16,82.49,Webcam
2441,160,2025-01-25 11:13:02,274.53,Tablet
2442,160,2025-12-02 12:30:41,271.49,Phone
2443,160,2025-10-13 22:56:23,461.01,Mouse
2444,160,2025-10-26 09:02:07,466.22,Tablet
2445,161,2025-11-03 02:52:30,464.63,Tablet
2446,161,2025-10-27 03:37:14,12.1,Speaker
2447,161,2025-09-18 14:40:53,488.04,Keyboard
2448,161,2025-07-19 18:34:37,327.15,Monitor
2449,161,2025-08-19 06:23:35,242.22,Monitor
2450,161,2025-08-02 10:40:39,485.11,Charger
2451,161,2025-08-09 02:42:58,336.77,Charger
2452,161,2025-10-31 02:00:01,366.99,Webcam
2453,161,2025-11-27 15:53:52,175.96,Phone
2454,161,2025-12-23 08:33:37,368.5,Laptop
2455,161,2025-06-10 11:55:17,78.32,Speaker
2456,161,2025-10-11 09:22:01,67.27,Laptop
2457,161,2025-03-25 04:38:34,206.8,Headphones
2458,161,2025-09-15 23:30:26,228.53,Phone
2459,161,2025-01-24 16:32:26,169.92,Charger
2460,162,2025-06-25 06:28:24,105.62,Speaker
2461,162,2025-05-19 12:07:00,118.85,Monitor
2462,162,2025-04-19 03:28:22,105.9,Phone
2463,162,2025-07-13 15:39:44,273.82,Webcam
2464,162,2025-02-24 19:19:05,341.76,Phone
2465,162,2025-12-25 08:19:38,488.16,Mouse
2466,162,2025-10-13 07:45:15,105.28,Keyboard
2467,162,2025-03-22 04:41:14,305.55,Speaker
2468,162,2025-05-06 04:44:34,472.27,Keyboard
2469,162,2025-04-23 08:10:45,204.8,Mouse
2470,162,2025-03-19 13:57:20,191.12,Keyboard
2471,162,2025-06-24 03:44:44,15.97,Keyboard
2472,162,2025-10-12 15:30:23,182.16,Webcam
2473,162,2025-05-31 10:10:21,438.41,Phone
2474,162,2025-10-25 18:15:40,115.69,Webcam
2475,162,2025-05-04 21:44:56,373.35,Mouse
2476,162,2026-01-18 17:31:20,403.81,Monitor
2477,162,2025-09-28 22:05:34,90.26,Mouse
2478,162,2025-09-09 17:53:13,367.02,Mouse
2479,162,2025-02-16 07:47:12,78.39,Charger
2480,162,2025-03-17 06:49:49,302.99,Tablet
2481,163,2025-03-04 19:52:16,158.58,Speaker
2482,163,2025-12-27 13:04:11,493.45,Phone
2483,163,2026-01-02 13:27:30,467.24,Charger
2484,163,2025-02-12 14:03:13,380.5,Phone
2485,163,2025-10-27 16:13:21,13.24,Monitor
2486,163,2025-10-23 08:03:09,213.11,Speaker
2487,163,2025-04-28 01:41:48,236.44,Charger
2488,164,2025-03-25 19:49:49,458.29,Headphones
2489,164,2025-10-25 16:34:32,101.14,Mouse
2490,164,2025-05-22 16:48:38,151.84,Webcam
2491,164,2025-07-21 04:06:20,30.69,Monitor
2492,164,2025-11-20 08:19:29,418.95,Monitor
2493,164,2025-08-02 15:04:26,252.11,Webcam
2494,164,2025-07-24 22:28:42,120.01,Laptop
2495,164,2025-07-14 03:43:40,85.47,Monitor
2496,164,2025-08-31 17:53:43,478.45,Webcam
2497,164,2025-11-02 05:00:10,70.85,Monitor
2498,164,2025-05-29 12:52:42,214.41,Webcam
2499,164,2025-02-22 02:13:58,454.33,Headphones
2500,164,2025-03-24 21:18:01,23.94,Monitor
2501,164,2025-11-09 21:52:54,251.59,Phone
2502,164,2025-08-06 12:54:58,303.46,Keyboard
2503,164,2025-04-20 20:27:58,294.72,Charger
2504,164,2025-01-26 03:43:20,223.67,Monitor
2505,164,2025-12-19 01:38:12,317.72,Webcam
2506,164,2025-11-09 02:22:37,487.39,Phone
2507,164,2025-11-05 01:26:35,192.87,Charger
2508,164,2025-02-20 01:07:30,18.6,Monitor
2509,164,2025-02-11 15:43:19,89.8,Laptop
2510,164,2025-03-13 17:22:13,81.61,Webcam
2511,164,2025-03-19 00:37:33,440.38,Tablet
2512,164,2025-11-13 01:21:30,185.12,Laptop
2513,165,2025-08-02 16:58:40,186.97,Keyboard
2514,165,2025-07-13 05:22:36,33.87,Monitor
2515,165,2025-12-23 00:32:34,269.51,Phone
2516,165,2025-09-07 00:36:16,261.79,Tablet
2517,165,2025-01-30 09:00:06,384.7,Charger
2518,165,2025-11-27 00:45:49,378.79,Speaker
2519,165,2025-11-04 19:47:50,168.08,Keyboard
2520,165,2025-06-26 07:53:12,415.14,Monitor
2521,165,2025-11-10 03:46:42,143.01,Keyboard
2522,166,2025-10-29 16:36:06,271.87,Keyboard
2523,166,2025-06-15 09:35:36,413.42,Laptop
2524,166,2025-03-21 15:33:02,77.11,Monitor
2525,166,2025-09-03 04:40:00,192.78,Webcam
2526,167,2025-07-14 22:50:08,176.75,Tablet
2527,167,2025-08-21 12:30:51,60.18,Tablet
2528,167,2025-10-01 00:52:34,256.66,Headphones
2529,167,2026-01-10 19:00:41,399.6,Speaker
2530,167,2025-10-18 07:11:39,310.58,Speaker
2531,167,2025-11-20 02:22:01,424.57,Speaker
2532,167,2025-12-26 08:06:14,354.11,Phone
2533,167,2025-10-31 11:33:18,214.5,Phone
2534,167,2025-08-10 23:22:45,67.12,Tablet
2535,167,2025-07-05 14:50:35,462.47,Webcam
2536,167,2025-05-17 02:38:37,180.62,Keyboard
2537,167,2025-06-03 03:21:26,78.12,Webcam
2538,167,2025-12-13 23:47:27,445.97,Charger
2539,167,2025-02-01 18:44:00,266.33,Keyboard
2540,168,2025-03-29 03:38:04,357.85,Laptop
2541,168,2025-08-15 21:28:38,374.79,Phone
2542,168,2025-01-25 18:01:55,118.96,Tablet
2543,168,2025-09-19 01:46:19,347.14,Monitor
2544,168,2025-06-04 11:28:36,71.42,Tablet
2545,168,2025-05-23 03:17:07,490.74,Mouse
2546,169,2025-10-20 03:42:26,383.88,Phone
2547,169,2025-01-22 05:12:15,48.09,Webcam
2548,169,2025-05-14 12:56:23,381.09,Laptop
2549,169,2025-07-07 16:08:42,106.21,Laptop
2550,169,2025-03-09 10:35:11,398.6,Speaker
2551,169,2025-02-23 12:48:38,300.66,Webcam
2552,169,2025-07-28 11:45:12,68.27,Monitor
2553,169,2025-10-26 03:18:19,31.21,Monitor
2554,169,2025-08-23 21:43:34,337.12,Phone
2555,169,2025-07-11 07:17:39,393.36,Charger
2556,169,2025-08-09 13:27:15,110.65,Headphones
2557,169,2025-08-08 20:06:18,100.54,Keyboard
2558,169,2025-10-24 11:31:29,24.34,Tablet
2559,169,2025-03-04 05:05:09,424.47,Monitor
2560,169,2025-11-11 10:54:49,474.91,Keyboard
2561,169,2025-11-02 10:41:24,182.58,Speaker
2562,169,2025-09-09 09:37:57,392.59,Charger
2563,169,2025-04-19 07:20:17,128.49,Charger
2564,169,2025-08-03 12:53:00,43.49,Charger
2565,169,2025-06-23 20:39:39,383.99,Speaker
2566,169,2025-02-02 17:09:10,116.33,Headphones
2567,169,2025-02-27 09:38:22,482.49,Tablet
2568,169,2025-12-28 06:06:54,451.81,Speaker
2569,170,2025-09-19 03:54:16,487.05,Phone
2570,171,2026-01-18 22:03:37,114.87,Speaker
2571,171,2025-09-30 12:11:33,427.14,Webcam
2572,171,2025-11-13 05:31:22,189.57,Charger
2573,171,2026-01-19 05:44:54,100.71,Phone
2574,171,2025-05-01 22:42:05,98.62,Keyboard
2575,171,2025-11-25 15:44:43,490.84,Mouse
2576,171,2026-01-12 16:19:37,114.99,Headphones
2577,171,2026-01-10 10:11:02,209.71,Keyboard
2578,171,2025-06-01 06:48:28,70.57,Phone
2579,171,2025-07-20 09:02:37,264.67,Webcam
2580,171,2025-10-16 02:26:02,383.51,Monitor
2581,171,2025-06-17 00:14:17,282.99,Laptop
2582,171,2025-01-29 01:06:13,50.3,Webcam
2583,171,2025-05-03 14:00:31,66.7,Monitor
2584,171,2025-03-27 22:41:17,233.9,Monitor
2585,171,2025-02-22 11:23:49,346.65,Webcam
2586,171,2025-03-10 15:53:23,120.68,Mouse
2587,171,2025-07-30 02:38:57,152.39,Mouse
2588,171,2025-08-26 08:04:17,102.5,Phone
2589,171,2025-02-25 01:07:23,448.43,Webcam
2590,171,2025-03-01 21:12:25,470.15,Keyboard
2591,171,2026-01-10 05:53:15,97.86,Webcam
2592,171,2025-10-26 19:43:06,339.33,Mouse
2593,171,2025-05-15 16:27:35,224.65,Phone
2594,171,2025-03-05 15:53:50,68.42,Mouse
2595,171,2025-08-17 21:24:45,206.31,Charger
2596,171,2025-08-20 00:22:05,489.01,Tablet
2597,171,2025-02-17 06:40:39,41.71,Headphones
2598,171,2025-02-06 09:58:43,175.93,Charger
2599,171,2025-05-13 04:41:19,423.57,Mouse
2600,172,2025-10-24 03:12:23,124.11,Mouse
2601,172,2025-10-22 00:27:11,365.35,Monitor
2602,172,2025-12-18 17:41:40,384.76,Charger
2603,172,2025-02-17 13:53:53,300.89,Mouse
2604,173,2025-10-06 16:17:55,243.15,Charger
2605,173,2025-12-26 20:28:57,475.57,Webcam
2606,173,2025-12-03 03:52:50,260.59,Tablet
2607,173,2025-08-06 19:34:31,386.32,Phone
2608,173,2025-12-16 07:24:26,69.87,Webcam
2609,173,2025-09-16 15:15:02,253.66,Tablet
2610,173,2025-02-25 03:51:57,24.56,Laptop
2611,173,2025-06-15 20:01:16,416.85,Webcam
2612,173,2025-12-25 05:44:47,342.27,Tablet
2613,173,2025-05-13 08:13:29,197.49,Keyboard
2614,173,2025-12-05 23:00:58,84.84,Charger
2615,173,2025-02-22 10:26:39,315.38,Phone
2616,174,2025-05-21 03:27:50,378.29,Webcam
2617,174,2025-10-17 00:02:07,398.44,Headphones
2618,174,2025-03-10 11:13:11,153.85,Webcam
2619,174,2025-02-22 22:14:53,250.22,Monitor
2620,174,2025-12-30 07:35:11,275.79,Speaker
2621,174,2025-01-20 23:10:18,277.84,Laptop
2622,174,2025-12-10 20:44:02,495.45,Phone
2623,174,2025-02-04 00:34:00,197.98,Keyboard
2624,174,2025-11-10 23:16:27,427.91,Webcam
2625,174,2025-06-16 16:30:36,235.23,Laptop
2626,174,2025-02-27 12:24:49,96.67,Monitor
2627,174,2025-03-18 11:11:52,443.5,Tablet
2628,174,2025-12-28 11:26:45,250.83,Tablet
2629,174,2025-12-12 04:27:50,163.11,Mouse
2630,174,2025-04-19 20:48:46,248.85,Phone
2631,174,2025-05-21 10:26:22,288.74,Webcam
2632,174,2025-03-28 01:46:51,333.44,Speaker
2633,174,2025-12-20 15:09:30,290.38,Webcam
2634,174,2025-10-02 06:09:32,285.51,Tablet
2635,174,2025-02-26 09:59:01,258.28,Mouse
2636,174,2025-11-11 23:20:36,139.06,Charger
2637,174,2025-07-10 04:00:52,485.73,Charger
2638,175,2025-10-12 11:53:14,182.85,Monitor
2639,175,2025-03-06 17:36:11,167.04,Laptop
2640,175,2025-10-15 19:43:02,299.33,Tablet
2641,175,2025-11-15 14:18:27,420.1,Keyboard
2642,175,2025-09-25 14:17:40,406.68,Charger
2643,175,2025-04-16 14:04:02,23.18,Keyboard
2644,175,2025-06-17 09:20:42,196.48,Mouse
2645,175,2025-09-25 05:12:40,179.12,Keyboard
2646,175,2025-12-04 21:41:10,211.85,Laptop
2647,175,2025-08-17 23:51:36,334.01,Headphones
2648,175,2025-10-12 21:32:46,124.96,Monitor
2649,175,2025-11-22 18:34:09,300.34,Phone
2650,175,2025-07-18 07:41:15,435.78,Phone
2651,175,2025-04-16 08:09:20,175.42,Laptop
2652,175,2025-06-25 08:25:25,273.82,Laptop
2653,175,2025-08-31 08:11:19,235.85,Mouse
2654,175,2025-06-10 06:47:36,288.34,Mouse
2655,175,2025-11-16 15:16:17,140.64,Webcam
2656,175,2025-05-06 08:09:23,298.11,Keyboard
2657,175,2025-03-10 05:15:11,195.09,Mouse
2658,175,2026-01-09 21:50:58,167.99,Phone
2659,175,2025-06-18 17:09:57,406.08,Phone
2660,176,2025-08-18 14:14:05,340.8,Keyboard
2661,176,2025-04-27 19:38:41,253.4,Keyboard
2662,176,2025-09-01 11:34:49,91.65,Monitor
2663,176,2025-12-10 04:39:43,188.03,Mouse
2664,176,2025-10-04 12:31:52,108.86,Phone
2665,176,2025-04-22 13:50:34,421.79,Speaker
2666,176,2025-08-28 10:05:27,114.9,Monitor
2667,176,2025-01-20 00:46:27,33.29,Charger
2668,176,2025-03-02 08:02:20,206.99,Headphones
2669,176,2025-08-23 02:54:30,316.04,Phone
2670,176,2025-10-19 01:53:28,361.68,Charger
2671,176,2025-09-28 19:50:12,56.42,Keyboard
2672,176,2025-08-17 23:12:19,143.95,Charger
2673,176,2025-11-12 18:35:53,402.58,Webcam
2674,176,2025-08-19 06:38:13,219.28,Keyboard
2675,176,2026-01-07 12:29:47,399.87,Monitor
2676,176,2025-04-20 07:21:47,257.27,Monitor
2677,176,2025-10-06 01:00:23,222.13,Speaker
2678,176,2025-04-13 18:20:40,163.54,Mouse
2679,176,2025-04-20 18:00:50,207.13,Charger
2680,176,2025-02-05 11:57:05,262.53,Speaker
2681,176,2025-02-14 20:30:52,98.49,Laptop
2682,176,2025-06-12 13:47:08,317.64,Speaker
2683,177,2026-01-06 19:22:31,101.4,Webcam
2684,177,2025-04-30 10:37:08,114.35,Webcam
2685,177,2025-03-01 14:32:38,141.29,Speaker
2686,177,2025-01-20 12:43:54,406.38,Mouse
2687,177,2025-04-06 05:26:40,467.97,Laptop
2688,177,2025-02-28 22:25:56,265.91,Keyboard
2689,177,2025-09-30 14:58:20,236.62,Headphones
2690,177,2025-06-19 09:02:46,83.73,Monitor
2691,177,2025-05-24 02:20:10,423.62,Mouse
2692,177,2025-07-01 16:25:18,166.14,Phone
2693,177,2025-03-14 03:39:36,320.62,Mouse
2694,177,2025-09-13 00:12:28,140.8,Monitor
2695,177,2025-03-05 11:40:04,326.56,Monitor
2696,177,2025-06-03 02:21:32,346.56,Headphones
2697,177,2026-01-11 04:45:33,208.87,Phone
2698,177,2025-06-06 17:40:37,83.48,Laptop
2699,177,2025-07-27 21:18:53,130.34,Monitor
2700,177,2025-04-29 21:36:53,237.44,Speaker
2701,177,2025-09-18 12:58:40,495.73,Mouse
2702,177,2025-11-28 13:59:37,326.99,Laptop
2703,177,2025-03-13 18:16:07,108.98,Monitor
2704,177,2025-06-10 13:32:16,76.85,Monitor
2705,177,2025-03-29 02:56:06,396.94,Monitor
2706,177,2025-09-19 12:57:23,332.75,Tablet
2707,177,2025-12-31 01:42:43,325.7,Laptop
2708,177,2025-04-18 02:42:04,482.26,Webcam
2709,177,2025-07-16 22:55:53,393.29,Laptop
2710,177,2025-04-29 11:23:26,431.2,Phone
2711,178,2025-02-06 08:42:21,304.78,Phone
2712,178,2025-01-20 14:49:54,451.28,Mouse
2713,178,2025-07-07 17:01:55,449.42,Phone
2714,178,2025-02-10 21:57:12,204.48,Tablet
2715,178,2025-12-09 23:08:04,125.66,Charger
2716,178,2025-02-10 06:04:40,369.9,Phone
2717,178,2025-07-05 22:40:41,265.76,Charger
2718,178,2025-05-05 00:19:40,475.34,Speaker
2719,178,2025-06-19 09:28:16,133.39,Phone
2720,178,2025-12-07 04:17:41,126.66,Phone
2721,178,2025-03-11 20:33:44,388.86,Keyboard
2722,179,2025-05-01 10:57:47,417.84,Mouse
2723,179,2025-06-24 01:08:35,404.86,Headphones
2724,179,2025-01-24 12:39:12,468.4,Headphones
2725,179,2025-11-02 06:44:21,80.7,Tablet
2726,179,2025-07-31 19:16:41,114.91,Monitor
2727,179,2025-08-21 13:39:10,225.34,Monitor
2728,179,2025-05-26 11:09:13,432.82,Laptop
2729,179,2025-09-11 15:40:45,250.28,Keyboard
2730,179,2025-07-02 12:17:40,352.81,Phone
2731,179,2025-09-27 18:42:13,165.08,Mouse
2732,179,2025-04-30 02:26:29,242.68,Headphones
2733,180,2025-07-12 13:07:32,440.92,Tablet
2734,180,2025-06-11 01:39:37,187.87,Keyboard
2735,180,2025-03-19 01:39:49,412.47,Laptop
2736,180,2025-04-10 00:12:15,326.24,Charger
2737,180,2025-12-15 18:09:16,27.06,Laptop
2738,180,2025-01-25 18:14:46,348.43,Headphones
2739,180,2025-04-15 01:34:36,133.96,Mouse
2740,180,2025-07-15 20:33:20,161.54,Keyboard
2741,180,2025-04-09 09:22:32,452.55,Phone
2742,181,2025-12-31 17:02:36,434.81,Webcam
2743,181,2025-07-24 13:00:03,200.35,Mouse
2744,181,2025-12-26 09:40:52,464.48,Monitor
2745,181,2025-02-28 14:06:39,157.44,Headphones
2746,181,2025-10-09 18:08:05,155.74,Tablet
2747,181,2025-07-29 01:00:59,458.79,Keyboard
2748,181,2025-09-28 07:38:30,440.94,Mouse
2749,181,2025-04-28 17:07:23,396.77,Monitor
2750,181,2025-09-16 18:42:10,434.56,Webcam
2751,181,2025-11-07 07:19:49,240.83,Mouse
2752,181,2025-10-18 22:32:19,463.98,Keyboard
2753,181,2025-01-26 21:52:23,361.52,Phone
2754,181,2025-08-14 12:20:04,413.96,Monitor
2755,181,2025-12-08 10:58:21,258.1,Keyboard
2756,181,2025-04-17 13:11:12,216.23,Speaker
2757,181,2025-05-02 17:29:38,371.51,Webcam
2758,181,2025-11-11 01:06:36,350.65,Laptop
2759,181,2025-10-23 01:49:28,324.27,Tablet
2760,182,2025-09-20 11:38:39,227.27,Tablet
2761,182,2025-08-10 10:14:36,11.51,Headphones
2762,182,2025-08-31 11:08:01,317.87,Keyboard
2763,182,2025-11-07 03:14:32,292.15,Phone
2764,182,2025-07-31 22:08:32,87.33,Speaker
2765,182,2025-03-27 06:40:01,359.65,Tablet
2766,182,2025-07-19 22:05:26,425.01,Mouse
2767,182,2025-07-31 08:12:02,398.39,Keyboard
2768,182,2025-03-14 22:07:57,231.23,Tablet
2769,182,2025-01-26 15:28:57,137.73,Charger
2770,182,2025-10-27 00:02:56,415.12,Monitor
2771,182,2025-10-27 10:30:11,107.35,Mouse
2772,182,2025-06-21 16:51:01,190.12,Mouse
2773,182,2025-05-24 01:48:15,439.43,Charger
2774,182,2025-07-14 01:46:40,120.0,Laptop
2775,182,2025-03-28 21:25:36,462.33,Charger
2776,182,2025-10-13 21:47:27,317.05,Phone
2777,182,2025-10-09 14:57:52,487.32,Headphones
2778,182,2025-06-23 13:43:24,138.27,Tablet
2779,182,2025-09-30 13:14:42,34.39,Charger
2780,182,2025-04-28 18:15:26,220.16,Monitor
2781,183,2025-04-02 07:22:39,53.64,Keyboard
2782,183,2025-06-15 05:09:48,93.36,Charger
2783,183,2025-11-22 19:10:51,67.5,Speaker
2784,183,2025-08-27 01:49:22,223.23,Webcam
2785,183,2025-08-13 08:52:55,415.36,Webcam
2786,184,2025-02-23 13:47:49,120.0,Headphones
2787,184,2025-07-10 17:29:39,103.37,Monitor
2788,184,2025-04-01 03:21:48,151.1,Webcam
2789,184,2025-04-18 21:14:00,197.22,Mouse
2790,185,2025-02-05 05:17:14,111.24,Headphones
2791,185,2025-05-22 04:42:19,497.65,Monitor
2792,185,2025-07-10 13:22:17,366.09,Headphones
2793,185,2025-04-17 12:40:23,214.98,Mouse
2794,185,2025-05-21 04:53:19,398.31,Laptop
2795,185,2025-04-12 13:37:46,152.19,Monitor
2796,185,2026-01-03 23:45:53,125.39,Webcam
2797,185,2025-01-25 11:59:16,454.59,Keyboard
2798,185,2025-02-16 08:09:33,295.62,Webcam
2799,185,2025-08-13 18:50:30,52.01,Webcam
2800,185,2025-03-10 12:07:54,75.27,Keyboard
2801,185,2025-06-18 10:05:25,487.46,Mouse
2802,185,2025-02-04 12:24:34,346.56,Mouse
2803,185,2025-07-08 23:41:42,357.14,Charger
2804,185,2025-08-02 18:28:48,135.55,Phone
2805,185,2025-10-16 02:19:11,282.93,Laptop
2806,185,2025-02-25 22:57:28,173.1,Headphones
2807,185,2026-01-15 18:28:28,240.76,Keyboard
2808,185,2025-08-07 17:30:19,498.4,Charger
2809,185,2025-10-08 17:30:15,357.69,Laptop
2810,185,2025-04-10 01:39:46,12.63,Speaker
2811,185,2025-04-07 19:21:53,313.63,Monitor
2812,185,2025-06-03 20:55:53,488.99,Keyboard
2813,185,2025-02-01 20:48:14,74.8,Speaker
2814,185,2025-01-23 18:31:19,30.15,Tablet
2815,185,2025-08-21 22:32:45,137.54,Speaker
2816,185,2025-03-04 09:40:47,251.49,Keyboard
2817,185,2025-05-01 20:26:54,440.17,Tablet
2818,186,2025-08-22 08:24:53,165.49,Speaker
2819,186,2025-07-02 16:37:13,222.14,Monitor
2820,186,2025-04-05 19:37:43,67.25,Laptop
2821,187,2025-05-23 21:34:56,254.61,Monitor
2822,187,2025-04-15 21:37:28,376.43,Mouse
2823,187,2025-03-03 20:33:14,148.63,Monitor
2824,187,2025-11-09 11:29:29,310.34,Monitor
2825,187,2025-11-04 06:04:52,263.32,Mouse
2826,188,2025-08-03 11:12:54,90.84,Webcam
2827,188,2025-09-06 03:01:35,384.2,Tablet
2828,188,2025-10-24 05:37:37,282.28,Webcam
2829,188,2025-02-04 14:58:59,36.08,Tablet
2830,188,2025-09-27 23:39:36,36.74,Tablet
2831,188,2025-08-04 23:52:02,27.57,Monitor
2832,188,2025-09-16 09:58:15,90.14,Webcam
2833,188,2025-09-30 11:51:37,223.85,Webcam
2834,188,2025-01-21 19:43:58,29.99,Keyboard
2835,188,2025-11-22 20:22:44,494.52,Speaker
2836,188,2025-11-13 17:32:32,247.75,Webcam
2837,188,2025-04-08 11:21:00,65.12,Tablet
2838,188,2025-06-18 19:29:45,70.59,Phone
2839,188,2025-05-20 05:22:03,109.83,Monitor
2840,188,2025-02-20 21:09:01,98.52,Tablet
2841,188,2025-08-20 06:04:15,377.47,Monitor
2842,188,2025-12-23 01:23:38,285.99,Charger
2843,188,2025-04-30 20:26:16,114.07,Laptop
2844,188,2025-06-24 09:29:42,267.75,Charger
2845,188,2025-05-26 20:55:42,98.48,Phone
2846,188,2025-05-29 18:29:25,130.62,Webcam
2847,188,2025-07-03 14:41:09,341.69,Keyboard
2848,188,2025-09-30 12:28:29,22.72,Phone
2849,188,2025-01-29 07:41:15,203.14,Charger
2850,188,2025-02-24 02:14:49,465.28,Phone
2851,188,2025-09-05 10:22:39,420.12,Tablet
2852,188,2025-01-27 07:10:30,24.15,Webcam
2853,188,2025-04-29 23:18:31,417.04,Webcam
2854,188,2025-03-23 07:22:00,232.49,Monitor
2855,189,2025-03-17 18:58:03,332.42,Keyboard
2856,189,2025-10-15 16:19:48,485.19,Charger
2857,189,2025-10-13 20:13:32,475.94,Keyboard
2858,189,2025-03-31 23:44:53,474.24,Charger
2859,189,2025-04-05 19:30:37,73.37,Laptop
2860,189,2025-03-08 21:52:18,402.76,Monitor
2861,189,2025-07-06 17:08:24,168.35,Laptop
2862,189,2025-09-18 00:12:06,374.46,Speaker
2863,189,2025-04-11 20:31:32,476.43,Mouse
2864,189,2025-03-09 14:24:03,55.35,Monitor
2865,189,2025-03-03 12:38:41,97.23,Mouse
2866,189,2025-12-18 11:16:56,53.7,Headphones
2867,189,2025-04-04 00:31:20,89.84,Mouse
2868,189,2025-09-05 09:42:46,149.62,Tablet
2869,189,2025-12-06 18:18:23,69.09,Webcam
2870,189,2025-05-08 20:29:22,402.54,Monitor
2871,189,2025-09-27 04:03:52,452.83,Charger
2872,189,2025-03-16 16:28:16,74.33,Phone
2873,189,2025-02-11 14:16:36,417.71,Speaker
2874,189,2025-12-14 10:10:48,107.94,Webcam
2875,190,2025-07-11 09:55:27,200.16,Monitor
2876,190,2025-01-22 06:49:29,285.9,Mouse
2877,190,2025-06-05 04:58:53,54.21,Mouse
2878,190,2025-08-02 01:23:20,407.39,Charger
2879,190,2025-09-26 07:44:25,101.31,Mouse
2880,190,2025-12-11 09:51:23,55.54,Speaker
2881,190,2025-02-28 02:43:23,177.45,Webcam
2882,190,2025-10-25 12:20:49,341.46,Tablet
2883,190,2025-04-06 19:17:14,466.03,Speaker
2884,190,2025-03-16 14:48:32,318.48,Speaker
2885,190,2025-02-28 01:58:52,51.15,Webcam
2886,190,2025-04-13 04:20:29,224.3,Webcam
2887,190,2025-11-12 02:25:16,157.19,Tablet
2888,190,2025-04-26 15:26:11,345.31,Monitor
2889,190,2025-07-28 09:32:35,422.35,Speaker
2890,190,2025-08-10 01:49:32,219.59,Charger
2891,190,2025-09-23 15:48:39,33.39,Phone
2892,190,2026-01-01 05:45:32,459.48,Speaker
2893,190,2025-12-25 16:49:39,62.74,Mouse
2894,190,2025-12-13 15:04:14,212.38,Webcam
2895,190,2025-12-20 06:10:36,333.82,Charger
2896,190,2026-01-13 19:27:32,408.28,Keyboard
2897,190,2025-12-09 00:48:35,134.88,Phone
2898,190,2025-03-17 22:50:53,386.64,Laptop
2899,190,2026-01-18 11:40:33,65.83,Webcam
2900,190,2025-08-01 23:47:44,97.98,Tablet
2901,190,2025-08-14 13:32:28,423.03,Laptop
2902,190,2026-01-02 13:44:37,50.81,Monitor
2903,190,2025-06-23 14:03:11,163.83,Webcam
2904,191,2025-08-30 11:57:36,338.43,Charger
2905,191,2025-11-05 13:45:57,405.84,Keyboard
2906,191,2025-05-01 09:37:32,483.69,Tablet
2907,191,2025-04-24 11:39:08,113.42,Phone
2908,191,2025-04-07 15:58:40,376.04,Charger
2909,191,2025-10-14 04:45:33,137.07,Phone
2910,191,2025-10-28 05:06:02,222.56,Laptop
2911,191,2025-01-26 19:29:31,12.87,Phone
2912,191,2025-06-16 14:59:55,16.52,Webcam
2913,191,2025-06-05 13:39:28,235.48,Mouse
2914,191,2025-08-02 22:34:16,435.7,Charger
2915,191,2025-12-23 22:44:16,365.7,Monitor
2916,191,2025-12-04 18:38:16,313.06,Charger
2917,191,2025-03-02 14:29:36,186.76,Mouse
2918,191,2025-09-30 00:01:24,404.27,Phone
2919,191,2025-12-14 07:19:41,71.29,Laptop
2920,191,2025-04-13 08:33:09,103.49,Laptop
2921,191,2025-10-02 02:24:38,351.06,Headphones
2922,191,2026-01-01 02:13:03,430.92,Headphones
2923,191,2025-03-01 19:22:25,245.75,Tablet
2924,191,2025-07-13 10:54:25,328.37,Mouse
2925,191,2025-12-17 09:48:21,422.62,Speaker
2926,191,2025-08-19 10:39:04,103.55,Monitor
2927,191,2025-10-15 17:31:57,387.16,Tablet
2928,191,2025-03-09 20:33:36,242.25,Laptop
2929,192,2025-07-27 13:19:47,91.39,Tablet
2930,192,2025-08-04 05:54:41,372.0,Webcam
2931,192,2025-04-14 02:37:15,482.29,Webcam
2932,192,2025-03-06 15:33:00,19.62,Webcam
2933,193,2025-12-16 22:08:24,128.89,Monitor
2934,193,2025-07-24 01:46:23,289.02,Mouse
2935,193,2025-08-29 00:30:19,34.95,Laptop
2936,193,2025-12-08 07:34:38,60.31,Mouse
2937,193,2025-04-17 15:32:34,489.95,Webcam
2938,193,2025-08-09 01:59:54,371.17,Charger
